customer_id,age,income,days_as_member,gender_F,gender_M,offer_viewed,offer_completed,viewed_before_completion,difficulty,reward,duration_hrs,mobile,social,web,is_bogo,is_discount,total_transactions,total_transaction_amount
c0d210398dee4a0895b24444a5fcd1d2,45,33000,19,0,1,1,1,1,10,10,120,1,1,1,1,0,2,27.86
8b70ca1f5f5a45bdac2ac2f990b71526,61,98000,247,0,1,0,1,0,10,2,168,1,0,1,0,1,1,29.44
8b70ca1f5f5a45bdac2ac2f990b71526,61,98000,247,0,1,1,1,0,10,10,120,1,1,1,1,0,1,19.32
8b70ca1f5f5a45bdac2ac2f990b71526,61,98000,247,0,1,1,1,1,7,3,168,1,1,1,0,1,1,29.03
8b70ca1f5f5a45bdac2ac2f990b71526,61,98000,247,0,1,1,1,0,5,5,168,1,0,1,1,0,1,20.26
8e7c7465e98c43d8a01f51e2b5c29542,69,37000,1772,1,0,0,1,0,20,5,240,0,0,1,0,1,5,23.61
57dd18ec5ddc46828afb81ec5977bef2,54,80000,534,1,0,1,1,1,10,10,120,1,1,1,1,0,1,38.82
57dd18ec5ddc46828afb81ec5977bef2,54,80000,534,1,0,1,1,1,5,5,120,1,1,1,1,0,1,19.36
57dd18ec5ddc46828afb81ec5977bef2,54,80000,534,1,0,1,1,1,10,2,240,1,1,1,0,1,1,23.32
be8a5d1981a2458d90b255ddc7e0d174,39,51000,1521,0,1,1,1,1,5,5,120,1,1,1,1,0,2,9.26
3f89b8f80ebc4f94b7074f28071aa8d4,41,41000,1039,1,0,0,1,0,5,5,168,1,0,1,1,0,3,14.55
3f89b8f80ebc4f94b7074f28071aa8d4,41,41000,1039,1,0,1,1,1,7,3,168,1,1,1,0,1,4,9.07
3f89b8f80ebc4f94b7074f28071aa8d4,41,41000,1039,1,0,0,1,0,10,2,168,1,0,1,0,1,2,14.16
a3b9b4bf115e4564933ea2e4bc936843,79,48000,1198,1,0,0,1,0,10,2,168,1,0,1,0,1,8,139.65
a3b9b4bf115e4564933ea2e4bc936843,79,48000,1198,1,0,1,1,1,10,10,168,1,1,0,1,0,5,134.51
7584948ea6d04f94b8798624706261c2,66,38000,109,1,0,1,1,1,5,5,168,1,0,1,1,0,1,17.26
e9844d5beac04bf8b8d3ad18f7e37fca,56,52000,395,1,0,0,1,0,20,5,240,0,0,1,0,1,2,23.65
e9844d5beac04bf8b8d3ad18f7e37fca,56,52000,395,1,0,1,1,0,7,3,168,1,1,1,0,1,2,16.89
f247806381704ea58c1b06f60602a6ae,39,56000,1464,1,0,1,1,1,5,5,168,1,0,1,1,0,4,14.3
f247806381704ea58c1b06f60602a6ae,39,56000,1464,1,0,1,1,1,7,3,168,1,1,1,0,1,3,8.03
f247806381704ea58c1b06f60602a6ae,39,56000,1464,1,0,0,1,0,10,2,168,1,0,1,0,1,2,106.56
9fa9ae8f57894cc9a3b8a9bbe0fc1b2f,42,96000,921,0,1,1,1,1,10,2,168,1,0,1,0,1,1,34.56
9fa9ae8f57894cc9a3b8a9bbe0fc1b2f,42,96000,921,0,1,1,1,1,7,3,168,1,1,1,0,1,1,18.42
9fa9ae8f57894cc9a3b8a9bbe0fc1b2f,42,96000,921,0,1,1,1,1,20,5,240,0,0,1,0,1,1,21.13
9fa9ae8f57894cc9a3b8a9bbe0fc1b2f,42,96000,921,0,1,1,1,1,10,10,120,1,1,1,1,0,1,24.3
fe8264108d5b4f198453bbb1fa7ca6c9,78,93000,655,1,0,1,1,0,10,10,168,1,1,0,1,0,1,37.66
fe8264108d5b4f198453bbb1fa7ca6c9,78,93000,655,1,0,1,1,1,20,5,240,0,0,1,0,1,1,26.08
fe8264108d5b4f198453bbb1fa7ca6c9,78,93000,655,1,0,1,1,1,10,10,120,1,1,1,1,0,1,26.33
fe8264108d5b4f198453bbb1fa7ca6c9,78,93000,655,1,0,1,1,1,10,2,240,1,1,1,0,1,1,38.23
fe8264108d5b4f198453bbb1fa7ca6c9,78,93000,655,1,0,1,1,1,5,5,120,1,1,1,1,0,1,38.23
8a87fda1a6644337b4394a4c3cd0946c,29,50000,817,0,1,0,1,0,20,5,240,0,0,1,0,1,4,20.28
b7a66e629b134079a9bc7120c7b9947b,44,35000,305,0,1,1,1,1,5,5,120,1,1,1,1,0,1,8.7
b7a66e629b134079a9bc7120c7b9947b,44,35000,305,0,1,1,1,1,7,3,168,1,1,1,0,1,2,14.0
b7a66e629b134079a9bc7120c7b9947b,44,35000,305,0,1,1,1,0,10,2,240,1,1,1,0,1,1,10.14
ca82e1ebc759402c8ab95c341755bdf1,63,56000,13,0,1,1,1,1,10,2,168,1,0,1,0,1,1,12.4
ca82e1ebc759402c8ab95c341755bdf1,63,56000,13,0,1,1,1,1,10,2,240,1,1,1,0,1,2,22.61
ca82e1ebc759402c8ab95c341755bdf1,63,56000,13,0,1,1,1,1,10,10,168,1,1,0,1,0,1,13.3
54890f68699049c2a04d415abc25e717,36,56000,210,0,1,1,1,1,7,3,168,1,1,1,0,1,1,15.61
54890f68699049c2a04d415abc25e717,36,56000,210,0,1,0,1,0,20,5,240,0,0,1,0,1,1,22.39
ab66a363907e43e9a7cd535f1578245b,76,47000,134,1,0,1,1,1,7,3,168,1,1,1,0,1,1,8.56
d3f146b615514c6380b168bb3df5f05b,68,87000,337,0,1,1,1,1,5,5,120,1,1,1,1,0,1,20.75
d3f146b615514c6380b168bb3df5f05b,68,87000,337,0,1,1,1,0,10,10,120,1,1,1,1,0,1,17.25
d3f146b615514c6380b168bb3df5f05b,68,87000,337,0,1,1,1,1,10,2,168,1,0,1,0,1,1,21.91
d3f146b615514c6380b168bb3df5f05b,68,87000,337,0,1,1,1,1,7,3,168,1,1,1,0,1,1,21.91
a5a6ef2b78a04ddc9f374dd7c7f60bff,75,52000,970,0,1,1,1,1,10,2,168,1,0,1,0,1,1,12.4
a5a6ef2b78a04ddc9f374dd7c7f60bff,75,52000,970,0,1,1,1,0,5,5,168,1,0,1,1,0,1,17.08
2e87ba0fba1a4d1a8614af771f07a94d,67,76000,515,0,1,1,1,1,7,3,168,1,1,1,0,1,1,15.03
2e87ba0fba1a4d1a8614af771f07a94d,67,76000,515,0,1,1,1,1,10,2,240,1,1,1,0,1,1,20.38
2e87ba0fba1a4d1a8614af771f07a94d,67,76000,515,0,1,1,1,1,5,5,120,1,1,1,1,0,1,12.52
39dbcf43e24d41f4bbf0f134157e0e1e,76,64000,1425,0,1,1,1,1,10,2,168,1,0,1,0,1,1,26.4
b62e66ca4dcf4df39fd522e750a88d81,57,98000,169,0,1,0,1,0,20,5,240,0,0,1,0,1,1,27.24
b62e66ca4dcf4df39fd522e750a88d81,57,98000,169,0,1,0,1,0,10,10,168,1,1,0,1,0,1,27.24
8c7df0c393db488aac3e58b06a7ea5f9,53,72000,750,1,0,1,1,1,7,3,168,1,1,1,0,1,1,26.57
8c7df0c393db488aac3e58b06a7ea5f9,53,72000,750,1,0,1,1,1,10,10,168,1,1,0,1,0,1,10.41
8c7df0c393db488aac3e58b06a7ea5f9,53,72000,750,1,0,0,1,0,10,2,168,1,0,1,0,1,1,22.03
8c7df0c393db488aac3e58b06a7ea5f9,53,72000,750,1,0,1,1,1,10,10,120,1,1,1,1,0,1,21.15
3a1242dda16248728e350c4bdeb21972,53,117000,572,1,0,1,1,1,10,10,120,1,1,1,1,0,1,35.91
3a1242dda16248728e350c4bdeb21972,53,117000,572,1,0,1,1,1,5,5,168,1,0,1,1,0,1,17.09
3a1242dda16248728e350c4bdeb21972,53,117000,572,1,0,1,1,1,10,10,168,1,1,0,1,0,1,26.65
3a1242dda16248728e350c4bdeb21972,53,117000,572,1,0,0,1,0,10,2,240,1,1,1,0,1,1,31.41
8045834137dc47faa24f2c4547969f33,53,55000,273,1,0,1,1,1,10,2,240,1,1,1,0,1,4,10.52
fb98ebe9e3e14afaa5b5db182b00b7ec,61,112000,258,1,0,1,1,1,10,2,240,1,1,1,0,1,1,33.38
fb98ebe9e3e14afaa5b5db182b00b7ec,61,112000,258,1,0,1,1,1,7,3,168,1,1,1,0,1,1,33.38
5cd6577aca5d4b419e452f9f505ffce7,67,77000,684,1,0,1,1,1,10,2,168,1,0,1,0,1,1,22.28
99e9a1916821461ebd5d5048dc2dff7d,58,85000,182,1,0,1,1,1,5,5,120,1,1,1,1,0,1,17.04
99e9a1916821461ebd5d5048dc2dff7d,58,85000,182,1,0,1,1,1,10,2,240,1,1,1,0,1,1,16.68
99e9a1916821461ebd5d5048dc2dff7d,58,85000,182,1,0,1,1,1,20,5,240,0,0,1,0,1,2,44.31
0b73997a269247088b2a63355f53ee58,59,89000,340,0,1,1,1,1,10,10,168,1,1,0,1,0,1,22.96
0b73997a269247088b2a63355f53ee58,59,89000,340,0,1,0,1,0,20,5,240,0,0,1,0,1,1,22.44
f44b44b53c0548d5b27c812fda4c358a,51,41000,938,0,1,1,1,1,10,2,240,1,1,1,0,1,4,16.67
f44b44b53c0548d5b27c812fda4c358a,51,41000,938,0,1,1,1,1,5,5,120,1,1,1,1,0,2,8.67
6e04a90a0e074496b5f229eb1f553433,27,35000,197,0,1,1,1,1,10,2,240,1,1,1,0,1,2,10.09
a2b7a0b3487a4d779ddf4e11a034e2ee,73,91000,98,1,0,1,1,1,7,3,168,1,1,1,0,1,1,24.19
a2b7a0b3487a4d779ddf4e11a034e2ee,73,91000,98,1,0,1,1,0,5,5,120,1,1,1,1,0,1,28.85
a2b7a0b3487a4d779ddf4e11a034e2ee,73,91000,98,1,0,1,1,0,10,10,168,1,1,0,1,0,1,22.95
2c5c63e5124e417b8504f76c868a4190,74,107000,945,1,0,1,1,1,10,2,240,1,1,1,0,1,1,41.91
2c5c63e5124e417b8504f76c868a4190,74,107000,945,1,0,1,1,1,7,3,168,1,1,1,0,1,1,29.59
9d6da0a2ac54474e8ec986fd21cecef0,42,66000,978,0,1,0,1,0,20,5,240,0,0,1,0,1,1,24.29
9d6da0a2ac54474e8ec986fd21cecef0,42,66000,978,0,1,1,1,1,7,3,168,1,1,1,0,1,1,17.53
571b739ada3041fb8fbd20f23ce034f7,78,58000,988,0,1,1,1,1,10,10,120,1,1,1,1,0,1,12.99
816afd4505d047cf893275fbfe825590,54,53000,578,1,0,1,1,1,10,2,240,1,1,1,0,1,6,13.15
68eee228713c429ebe1300155ad1fb33,49,57000,474,1,0,1,1,1,7,3,168,1,1,1,0,1,1,19.96
68eee228713c429ebe1300155ad1fb33,49,57000,474,1,0,1,1,1,10,10,168,1,1,0,1,0,1,15.4
68eee228713c429ebe1300155ad1fb33,49,57000,474,1,0,1,1,1,5,5,168,1,0,1,1,0,1,15.21
cbebad9819494b479dbf0c1207b4c0c5,64,70000,508,0,1,1,1,1,7,3,168,1,1,1,0,1,1,20.38
cbebad9819494b479dbf0c1207b4c0c5,64,70000,508,0,1,1,1,1,10,2,240,1,1,1,0,1,1,15.97
cbebad9819494b479dbf0c1207b4c0c5,64,70000,508,0,1,1,1,1,10,10,120,1,1,1,1,0,1,11.72
cbebad9819494b479dbf0c1207b4c0c5,64,70000,508,0,1,1,1,1,20,5,240,0,0,1,0,1,2,31.68
4264b1d027cc493281bba4f44bfedaca,89,87000,254,1,0,1,1,1,10,2,168,1,0,1,0,1,1,14.82
4264b1d027cc493281bba4f44bfedaca,89,87000,254,1,0,1,1,1,7,3,168,1,1,1,0,1,1,28.44
4264b1d027cc493281bba4f44bfedaca,89,87000,254,1,0,0,1,0,20,5,240,0,0,1,0,1,1,36.63
0ba6e2ad781c4429afd26cf0b35f2d11,73,51000,116,0,1,1,1,1,10,2,240,1,1,1,0,1,4,10.23
b5abc1e85be84f43937b4fca0ad238cb,50,93000,446,1,0,1,1,1,7,3,168,1,1,1,0,1,1,18.81
b5abc1e85be84f43937b4fca0ad238cb,50,93000,446,1,0,1,1,0,5,5,120,1,1,1,1,0,1,25.31
b5abc1e85be84f43937b4fca0ad238cb,50,93000,446,1,0,1,1,1,10,2,168,1,0,1,0,1,1,22.75
1c587de019994f93a242c6864fd7bc55,90,98000,959,1,0,1,1,0,10,10,168,1,1,0,1,0,1,15.15
3f4e408b0b2d4ea89dd16d7437d867c1,68,84000,725,1,0,0,1,0,10,2,168,1,0,1,0,1,1,16.82
13bda8fbd70a4814b956df1d55320398,60,64000,535,0,1,1,1,1,5,5,120,1,1,1,1,0,2,7.98
21c73d53e2a74bb1b4dc172bff2b1aad,66,49000,914,0,1,1,1,1,7,3,168,1,1,1,0,1,1,9.07
21c73d53e2a74bb1b4dc172bff2b1aad,66,49000,914,0,1,0,1,0,10,2,168,1,0,1,0,1,1,15.25
21c73d53e2a74bb1b4dc172bff2b1aad,66,49000,914,0,1,1,1,1,5,5,120,1,1,1,1,0,2,16.0
21c73d53e2a74bb1b4dc172bff2b1aad,66,49000,914,0,1,1,1,1,10,10,120,1,1,1,1,0,2,17.59
1abeb816d9fa49b4b5b5ae51bc3d24c3,19,73000,649,1,0,1,1,1,10,2,240,1,1,1,0,1,1,22.49
1abeb816d9fa49b4b5b5ae51bc3d24c3,19,73000,649,1,0,1,1,0,5,5,168,1,0,1,1,0,1,12.34
92e07c49ee7448fca6e48df0c96e3eec,66,58000,160,1,0,1,1,0,10,10,168,1,1,0,1,0,1,23.98
92e07c49ee7448fca6e48df0c96e3eec,66,58000,160,1,0,1,1,1,7,3,168,1,1,1,0,1,1,20.02
92e07c49ee7448fca6e48df0c96e3eec,66,58000,160,1,0,1,1,0,5,5,168,1,0,1,1,0,1,12.35
f8aedd0cbea0419c806842b4265b82e5,72,72000,714,1,0,1,1,1,10,10,168,1,1,0,1,0,1,14.36
f8aedd0cbea0419c806842b4265b82e5,72,72000,714,1,0,1,1,1,5,5,120,1,1,1,1,0,1,14.87
f8aedd0cbea0419c806842b4265b82e5,72,72000,714,1,0,1,1,1,10,10,120,1,1,1,1,0,1,17.48
f8aedd0cbea0419c806842b4265b82e5,72,72000,714,1,0,1,1,1,10,2,240,1,1,1,0,1,1,24.39
f8aedd0cbea0419c806842b4265b82e5,72,72000,714,1,0,1,1,1,7,3,168,1,1,1,0,1,1,21.86
a9780228a1d04539afdee8b745e4be10,76,63000,840,0,1,1,1,1,10,2,240,1,1,1,0,1,1,15.02
a9780228a1d04539afdee8b745e4be10,76,63000,840,0,1,1,1,0,5,5,120,1,1,1,1,0,1,11.61
a9780228a1d04539afdee8b745e4be10,76,63000,840,0,1,1,1,1,20,5,240,0,0,1,0,1,2,45.64
94f14dcfedba47e18b7efca13dd7574b,52,78000,437,0,1,1,1,1,10,10,120,1,1,1,1,0,1,12.23
94f14dcfedba47e18b7efca13dd7574b,52,78000,437,0,1,0,1,0,10,10,168,1,1,0,1,0,1,27.42
94f14dcfedba47e18b7efca13dd7574b,52,78000,437,0,1,1,1,1,10,2,168,1,0,1,0,1,1,29.14
8a4bc602e4424ab6b16f0b907f2f22af,55,31000,228,0,1,0,1,0,5,5,168,1,0,1,1,0,2,12.34
6d28f18e91324d358d69d1e4b01f1ace,39,60000,310,1,0,1,1,1,5,5,120,1,1,1,1,0,1,23.38
6d28f18e91324d358d69d1e4b01f1ace,39,60000,310,1,0,1,1,1,10,2,168,1,0,1,0,1,1,19.11
6d28f18e91324d358d69d1e4b01f1ace,39,60000,310,1,0,1,1,1,10,10,120,1,1,1,1,0,1,11.91
52f0bd64403f4958ab8fe9a6947c13c3,45,44000,912,1,0,0,1,0,5,5,168,1,0,1,1,0,13,139.54
52f0bd64403f4958ab8fe9a6947c13c3,45,44000,912,1,0,1,1,1,10,2,240,1,1,1,0,1,2,11.25
52f0bd64403f4958ab8fe9a6947c13c3,45,44000,912,1,0,1,1,0,10,10,120,1,1,1,1,0,2,25.34
52f0bd64403f4958ab8fe9a6947c13c3,45,44000,912,1,0,0,1,0,10,2,168,1,0,1,0,1,2,17.37
93e67942586e43fb87d5ffb1ead8db41,57,114000,387,1,0,1,1,1,10,10,120,1,1,1,1,0,1,24.95
93e67942586e43fb87d5ffb1ead8db41,57,114000,387,1,0,1,1,1,10,10,168,1,1,0,1,0,1,20.8
93e67942586e43fb87d5ffb1ead8db41,57,114000,387,1,0,1,1,1,10,2,240,1,1,1,0,1,1,20.72
93e67942586e43fb87d5ffb1ead8db41,57,114000,387,1,0,1,1,1,5,5,120,1,1,1,1,0,1,20.72
716a961d2afb4c1d8307522a8cbb4f07,18,47000,729,0,1,1,1,1,7,3,168,1,1,1,0,1,2,16.75
716a961d2afb4c1d8307522a8cbb4f07,18,47000,729,0,1,0,1,0,10,2,168,1,0,1,0,1,2,15.86
716a961d2afb4c1d8307522a8cbb4f07,18,47000,729,0,1,1,1,1,10,2,240,1,1,1,0,1,2,14.36
716a961d2afb4c1d8307522a8cbb4f07,18,47000,729,0,1,1,1,0,10,10,120,1,1,1,1,0,1,21.31
13033baa9d294c3c9165a00d71b72614,53,96000,302,0,1,1,1,1,10,2,168,1,0,1,0,1,1,33.63
13033baa9d294c3c9165a00d71b72614,53,96000,302,0,1,1,1,1,7,3,168,1,1,1,0,1,1,28.44
13033baa9d294c3c9165a00d71b72614,53,96000,302,0,1,1,1,1,5,5,120,1,1,1,1,0,1,20.26
15953663abf54181adf1fd4c39442b85,59,98000,319,1,0,1,1,1,10,2,168,1,0,1,0,1,1,39.99
0ac5ffb0f1624297a453494b845e1a91,57,46000,1360,0,1,0,1,0,10,2,240,1,1,1,0,1,5,11.06
1a353048b0884fc5a0afa27677ef1e80,51,56000,347,1,0,0,1,0,5,5,168,1,0,1,1,0,3,20.73
1a353048b0884fc5a0afa27677ef1e80,51,56000,347,1,0,1,1,1,7,3,168,1,1,1,0,1,3,20.73
2cf5895bddf9467e878c6d51a622d5fb,64,37000,279,1,0,1,1,1,5,5,120,1,1,1,1,0,1,10.81
2cf5895bddf9467e878c6d51a622d5fb,64,37000,279,1,0,1,1,1,10,2,240,1,1,1,0,1,2,11.83
2cf5895bddf9467e878c6d51a622d5fb,64,37000,279,1,0,1,1,1,5,5,168,1,0,1,1,0,1,7.45
f35b342b24734da18a830bb9329a4fbd,64,66000,461,1,0,1,1,1,10,10,168,1,1,0,1,0,1,13.01
f35b342b24734da18a830bb9329a4fbd,64,66000,461,1,0,1,1,1,10,2,168,1,0,1,0,1,2,17.44
17af917bb842480e925e49a8ca08c1f8,29,58000,127,1,0,1,1,1,7,3,168,1,1,1,0,1,10,28.25
3dae0eadb47149b0b9b548d14548524b,89,65000,193,1,0,1,1,1,10,2,168,1,0,1,0,1,2,20.85
3dae0eadb47149b0b9b548d14548524b,89,65000,193,1,0,1,1,1,10,10,168,1,1,0,1,0,1,25.62
3dae0eadb47149b0b9b548d14548524b,89,65000,193,1,0,1,1,1,10,2,240,1,1,1,0,1,1,16.99
5404741ead9442bdbd4b9aa2273e85af,49,79000,69,1,0,1,1,0,7,3,168,1,1,1,0,1,1,12.66
5404741ead9442bdbd4b9aa2273e85af,49,79000,69,1,0,1,1,1,5,5,168,1,0,1,1,0,1,12.27
81e9ad5fa55a4884b65e01a5db8f1b4e,79,67000,759,0,1,1,1,1,10,10,168,1,1,0,1,0,1,16.6
81e9ad5fa55a4884b65e01a5db8f1b4e,79,67000,759,0,1,1,1,1,5,5,120,1,1,1,1,0,1,22.02
b2f1cd155b864803ad8334cdf13c4bd2,55,94000,283,1,0,1,1,0,7,3,168,1,1,1,0,1,1,29.95
b2f1cd155b864803ad8334cdf13c4bd2,55,94000,283,1,0,1,1,1,10,2,240,1,1,1,0,1,1,24.55
b2f1cd155b864803ad8334cdf13c4bd2,55,94000,283,1,0,1,1,0,10,10,168,1,1,0,1,0,1,28.1
37a97f6e09784a07bbb67bc6539f1a00,55,66000,235,0,1,1,1,1,10,10,168,1,1,0,1,0,1,12.79
8ca29d07b300474786a6016fe76174dd,39,55000,843,0,1,1,1,0,5,5,120,1,1,1,1,0,1,17.43
8ca29d07b300474786a6016fe76174dd,39,55000,843,0,1,0,1,0,5,5,168,1,0,1,1,0,1,29.4
8ca29d07b300474786a6016fe76174dd,39,55000,843,0,1,1,1,1,10,10,120,1,1,1,1,0,1,20.75
88baa20c29a94178a43a7d68e5f039d4,77,69000,24,0,1,0,1,0,20,5,240,0,0,1,0,1,1,25.73
a2bd377c7ab74d93bbfd87f70043a9f8,66,60000,17,0,1,0,1,0,5,5,168,1,0,1,1,0,1,7.72
a2bd377c7ab74d93bbfd87f70043a9f8,66,60000,17,0,1,1,1,1,7,3,168,1,1,1,0,1,1,7.72
23f9e3baf42b43148fee9bbbc3530c7a,69,87000,302,1,0,1,1,1,5,5,120,1,1,1,1,0,1,34.11
23f9e3baf42b43148fee9bbbc3530c7a,69,87000,302,1,0,1,1,1,5,5,168,1,0,1,1,0,1,19.1
